k,response_step,condition,layer,n,safety_projection_mean,safety_projection_std,kl_to_static_mean,kl_to_static_std,refusal_logmass_mean,refusal_logmass_std,compliance_logmass_mean,compliance_logmass_std,refusal_margin_mean,refusal_margin_std
15,16,static,28,163,2.7425450050026363e-10,9.86649873957026,0.0,0.0,-14.055956820037467,3.136491562859334,-14.976456592419396,2.9276251116905865,0.9204997723819288,2.237866768011425
20,0,adaptive,28,163,-1.6293120638358813,6.544686195079875,13.829612669860659,4.794148387124687,-11.301377785717783,3.360762383802952,-12.464368209517076,3.6088922919873694,1.162990420873911,2.6905033741299444
20,0,clean,28,163,5.14724695115733,2.026267716666186,11.843138368583164,3.060110045940634,-6.436566478635636,0.8251402684737955,-2.7380774664732574,1.4806668992213912,-3.6984890194758315,1.2561977902789356
20,0,refusal,28,163,45.27427077366531,30.77633663647152,16.46590081606906,4.754201585149899,-16.373802404462193,3.122165787354104,-18.58855009956594,2.1224057044427496,2.2147477038798886,1.7420089527866487
20,0,static,28,163,6.966064312706695e-08,7.125044444494258,0.0,0.0,-12.892519527600587,4.018382157027997,-13.892563855355503,3.844418846863042,1.0000443268407342,1.7272123765522642
20,1,adaptive,28,163,-1.8795045391182226,5.0840737712505835,12.877996142016599,4.70173911008965,-11.34108873379011,2.9843634971234096,-12.64445367327497,3.1033343266192954,1.3033649350967875,2.266708408051785
20,1,clean,28,163,12.098123449489384,4.542477886053123,14.459365982219486,3.571485511172169,-3.2975840702355823,4.55894985661379,-8.556797698962908,4.246277679863801,5.2592136230936815,1.133257192991161
20,1,refusal,28,163,40.75551309541691,22.740083910658075,14.944086442330132,5.230709365547436,-15.845324946327443,3.1761868238683104,-18.113387201461325,2.1309243289981556,2.268062258059262,1.9508329820090706
20,1,static,28,163,3.839563007003691e-09,5.762698605346579,0.0,0.0,-13.405304297347742,2.9302058914903144,-14.347087751868312,3.0156524489482646,0.9417834545205708,1.9608119316452635
20,2,adaptive,28,163,-1.3106250589244937,6.1644795601181155,13.682743113933622,5.164118016758689,-11.589698159255864,3.004900277395609,-12.88347217495456,3.0365922913512655,1.2937740146016783,1.9338577133788108
20,2,clean,28,163,21.784313135717543,13.259237042700585,17.07338235714684,3.691354899961928,-11.062524944726675,1.6033788667589004,-15.014798462756572,1.3595156982372425,3.9522735180298976,1.3570270863545777
20,2,refusal,28,163,39.13352803986497,21.2228968630588,15.458347420019606,4.457717307541967,-15.324192322104986,2.900655071588348,-17.92385489809001,2.133091025605993,2.599662575985025,1.719100880140381
20,2,static,28,163,4.69889377523785e-08,7.224851720211158,0.0,0.0,-13.557941708828043,3.4840733439042575,-14.421933943508593,3.6906614095218413,0.8639922361432409,2.414299848666346
20,4,adaptive,28,163,-1.6108784494590174,7.181635584883159,13.257714291840243,5.208185118504589,-12.06477023341173,2.8122739397479006,-12.912804000582431,3.3614446509424787,0.8480337543721579,3.107859704391713
20,4,clean,28,163,20.00211425025039,12.393815009591357,16.011776388788515,4.176606019561211,-14.536486900657232,2.1608226260734016,-18.304654864994294,2.615361642905791,3.7681679637885535,1.8251375511671846
20,4,refusal,28,163,37.137718571841354,17.102865683761546,15.145175382403508,4.659813682207965,-14.711752879839002,3.3582760310900155,-17.254583136435667,2.5540653050398854,2.5428302624474273,2.1554554626258855
20,4,static,28,163,3.949264807203796e-08,8.004820895048603,0.0,0.0,-14.00844787234909,2.6310876859458636,-15.068057747706314,2.6975384785067136,1.059609875357224,1.8264908343666433
20,8,adaptive,28,163,-3.0630390307654634,8.448772581019393,13.348039143427384,5.635527697294438,-12.222625100539506,2.7434556126174607,-13.712392011668785,2.89962011202247,1.489766910763606,2.341605089831168
20,8,clean,28,163,12.870393335453572,9.082546344600848,17.039959889476652,4.861886004846049,-13.8480063771909,2.2317483234631186,-16.969271876329294,1.7672819804613336,3.1212654991383935,1.4086210116658275
20,8,refusal,28,163,32.397232317485695,14.344578206755406,15.804946466823298,4.896215060295534,-15.437222714804433,3.208854344209839,-17.6704687223844,2.660422406179618,2.233246007579967,1.7570693718805128
20,8,static,28,163,-1.7369451698350028e-08,9.078537895864978,0.0,0.0,-14.155511516734867,3.129876854070343,-15.080592058918958,2.75182011158678,0.9250805421840925,1.9898697467965785
20,16,adaptive,28,163,-1.3641290379448172,8.684264238457468,14.49377645583012,4.9357791578134265,-13.037638798813147,2.4570168968404085,-14.00428915462611,2.6882875312025893,0.9666503543502714,2.2993437309666245
20,16,clean,28,163,18.90627731465123,11.43972514573479,16.504525689384078,4.699324284352105,-16.741261944449022,2.523946998022461,-19.519286705672375,2.170087261701025,2.7780247612233544,1.4858482260778676
20,16,refusal,28,163,27.109270354721446,11.496497085950732,15.35512063118301,5.146498835214894,-16.073625236932486,3.3654994213237033,-17.656711894310327,3.043316741145708,1.5830866573778397,1.6900368125123657
20,16,static,28,163,-5.357104576438483e-08,9.323513176233366,0.0,0.0,-14.527350902557373,2.9797325191098083,-15.017990444655434,3.3816648475164484,0.49063954324078707,3.0211563955573895
